"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"busqueda","08-2016",0.15979381443298968,0.17525773195876287,0.020618556701030927,0.041237113402061855,0.03608247422680412,0.09278350515463918,0.005154639175257732,0.020618556701030927,0.005154639175257732,0.07731958762886598,0.1134020618556701,0.030927835051546393,0.15979381443298968,0.020618556701030927
"busqueda","09-2016",0.1111111111111111,0.11851851851851852,0.014814814814814815,0.022222222222222223,0.02962962962962963,0.044444444444444446,0.014814814814814815,0.007407407407407408,0.007407407407407408,0.022222222222222223,0.07407407407407407,0.022222222222222223,0.0962962962962963,0.014814814814814815
"busqueda","10-2016",0.11450381679389313,0.1450381679389313,0.015267175572519083,0.015267175572519083,0.007633587786259542,0.030534351145038167,0.015267175572519083,0.007633587786259542,0.0,0.015267175572519083,0.06870229007633588,0.015267175572519083,0.0916030534351145,0.015267175572519083
"busqueda","11-2016",0.15789473684210525,0.16447368421052633,0.046052631578947366,0.02631578947368421,0.019736842105263157,0.07894736842105263,0.0,0.006578947368421052,0.019736842105263157,0.05921052631578947,0.125,0.03289473684210526,0.1513157894736842,0.05921052631578947
"busqueda","12-2016",0.1,0.1076923076923077,0.03076923076923077,0.023076923076923078,0.038461538461538464,0.046153846153846156,0.007692307692307693,0.007692307692307693,0.0,0.038461538461538464,0.06153846153846154,0.038461538461538464,0.08461538461538462,0.038461538461538464
"busqueda","01-2017",0.19858156028368795,0.20567375886524822,0.09219858156028368,0.07801418439716312,0.11347517730496454,0.1347517730496454,0.0070921985815602835,0.0,0.014184397163120567,0.07801418439716312,0.1702127659574468,0.028368794326241134,0.19148936170212766,0.12056737588652482
"busqueda","02-2017",0.171875,0.171875,0.0390625,0.0546875,0.0546875,0.0859375,0.0078125,0.03125,0.0234375,0.078125,0.140625,0.0390625,0.1640625,0.1015625
"busqueda","03-2017",0.1590909090909091,0.1590909090909091,0.03977272727272727,0.05113636363636364,0.056818181818181816,0.07954545454545454,0.017045454545454544,0.028409090909090908,0.011363636363636364,0.07954545454545454,0.06818181818181818,0.028409090909090908,0.14204545454545456,0.056818181818181816
"busqueda","04-2017",0.15254237288135594,0.17796610169491525,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.059322033898305086,0.00847457627118644,0.0,0.00847457627118644,0.03389830508474576,0.13559322033898305,0.03389830508474576,0.15254237288135594,0.05084745762711865
"busqueda","05-2017",0.16129032258064516,0.16129032258064516,0.03763440860215054,0.043010752688172046,0.043010752688172046,0.07526881720430108,0.016129032258064516,0.021505376344086023,0.005376344086021506,0.043010752688172046,0.12903225806451613,0.021505376344086023,0.15053763440860216,0.04838709677419355
"busqueda","06-2017",0.1640625,0.171875,0.0703125,0.078125,0.09375,0.109375,0.015625,0.0390625,0.0390625,0.0703125,0.140625,0.015625,0.1640625,0.0390625
"busqueda","07-2017",0.08411214953271028,0.09345794392523364,0.028037383177570093,0.009345794392523364,0.009345794392523364,0.04672897196261682,0.009345794392523364,0.0,0.0,0.037383177570093455,0.028037383177570093,0.009345794392523364,0.04672897196261682,0.028037383177570093
"busqueda","08-2017",0.08208955223880597,0.08955223880597014,0.014925373134328358,0.029850746268656716,0.022388059701492536,0.04477611940298507,0.0,0.0,0.014925373134328358,0.03731343283582089,0.08208955223880597,0.007462686567164179,0.08208955223880597,0.0
"busqueda","09-2017",0.16831683168316833,0.1782178217821782,0.039603960396039604,0.04950495049504951,0.04950495049504951,0.09900990099009901,0.0,0.04950495049504951,0.04950495049504951,0.07920792079207921,0.1188118811881188,0.019801980198019802,0.15841584158415842,0.019801980198019802
"busqueda","10-2017",0.20454545454545456,0.20454545454545456,0.022727272727272728,0.022727272727272728,0.03409090909090909,0.125,0.011363636363636364,0.011363636363636364,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.022727272727272728,0.19318181818181818,0.03409090909090909
"busqueda","11-2017",0.09554140127388536,0.10191082802547771,0.012738853503184714,0.03821656050955414,0.025477707006369428,0.050955414012738856,0.01910828025477707,0.01910828025477707,0.025477707006369428,0.03184713375796178,0.07643312101910828,0.006369426751592357,0.08917197452229299,0.025477707006369428
"busqueda","12-2017",0.1509433962264151,0.16981132075471697,0.02830188679245283,0.0660377358490566,0.05660377358490566,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.018867924528301886,0.04716981132075472,0.11320754716981132,0.02830188679245283,0.14150943396226415,0.02830188679245283
"busqueda","01-2018",0.13445378151260504,0.13445378151260504,0.03361344537815126,0.058823529411764705,0.025210084033613446,0.09243697478991597,0.008403361344537815,0.03361344537815126,0.0,0.058823529411764705,0.10084033613445378,0.05042016806722689,0.11764705882352941,0.03361344537815126
"busqueda","02-2018",0.08695652173913043,0.09782608695652174,0.043478260869565216,0.03260869565217391,0.010869565217391304,0.06521739130434782,0.0,0.0,0.0,0.05434782608695652,0.05434782608695652,0.0,0.07608695652173914,0.03260869565217391
"busqueda","03-2018",0.15476190476190477,0.15476190476190477,0.0,0.047619047619047616,0.023809523809523808,0.09523809523809523,0.0,0.0,0.011904761904761904,0.08333333333333333,0.11904761904761904,0.011904761904761904,0.14285714285714285,0.03571428571428571
"busqueda","04-2018",0.13513513513513514,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.04504504504504504,0.09009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.07207207207207207,0.08108108108108109,0.018018018018018018,0.12612612612612611,0.036036036036036036
