"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_reg_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial","otras_politicas","autoridades_intls"
"EPU Final","07-2012",191.17705849035093,185.7038736132768,93.14051803265197,82.10900399354821,304.6201359829555,235.18360612479773,233.47059865078785,188.2703603216335,184.97126389182736,234.2195061991044,192.27256407130875,167.49426316699018,186.53461396347993,118.76208253913317
"EPU Final","08-2012",158.05607473857856,156.94905141793225,141.1377353939123,91.26760284436564,250.49142432046128,156.85300558147551,28.373491226654227,202.87454631821336,141.58582546159852,211.13676255593606,139.5178073745474,170.92338609906625,146.86147077481533,185.20726402763597
"EPU Final","09-2012",162.9810116263474,172.66860655229817,111.88313436926262,94.46918447441041,167.3119678869377,147.30520372327402,261.1439086101913,163.8689033956166,136.28955225302965,129.4265697929122,145.424829613456,106.39090852403716,160.13106997250085,116.7542224632462
"EPU Final","10-2012",151.9520244367439,156.8773345934172,84.67039857616847,69.81965895501848,110.97023070632767,132.18361104305694,237.3962959416045,140.38521564854895,104.13515196846463,85.341997791536,151.13172553560736,76.33425140637901,157.86595990963448,71.60693868689818
"EPU Final","11-2012",178.6956609773669,179.84014999515517,207.52969275310372,71.80848830839395,156.2765884570778,131.65484474607618,94.29513551373111,198.69477758852642,182.63451853681187,125.28363254823753,187.86419641283666,182.50317235206347,185.44647038570884,130.4661040031284
"EPU Final","12-2012",169.48581538735536,163.7238534878228,180.27588634849022,168.44350792056042,95.91912110640371,155.57849462335932,197.41868046315915,149.8571664198277,183.18168267890002,119.6372076367972,156.2708566642957,112.95140935390395,155.0448640506958,83.77138932873589
"EPU Final","01-2013",176.83312681140694,174.43334947490334,207.32804651456573,171.8848814063084,203.4910530633505,120.37160175218462,29.655908909214872,132.38098292019612,163.7903365657727,227.16498831262206,185.9408160776777,225.59660797125943,179.13006963191543,139.47673715449926
"EPU Final","02-2013",102.64826793814264,97.86243690124937,175.7916168572791,113.69039184643951,124.86296792138712,87.89721035184883,253.4791045018945,93.3778334902879,29.865673019852277,81.62917149855029,119.2761919671769,80.75476399756917,111.87708622339392,57.48794848140635
"EPU Final","03-2013",137.93139688635162,133.03616045189438,192.15171188573268,135.55029688256602,154.624205473384,131.13469168041482,50.472075739721475,138.9714363270023,359.06841454491786,111.70085325205098,135.2964205519211,78.508248931429,139.4405583396912,78.51700543252012
"EPU Final","04-2013",127.64639682463934,138.8904076575688,184.9485789780797,158.87727537376745,165.04658059043882,142.8429757866465,191.4703005018946,197.64476999158205,50.791409906187404,145.7182301585751,131.7318287909439,120.2915986519757,130.29333504344888,64.82253176008075
"EPU Final","05-2013",132.92822982908993,133.4679160724075,115.48776931885443,202.15927516719512,220.6189666913684,144.2114249573058,83.76216824889944,117.68908559677979,134.60101754278102,162.60840948535662,128.87517854034888,86.33426028755432,122.4121017226904,90.79905842454241
"EPU Final","06-2013",123.07664121960228,128.8875400599144,92.28086132580786,135.33433662935244,111.80067201932253,112.73710388379074,110.50728161960068,153.5199700610432,36.35595656442888,119.69456938004669,118.44860068151704,0.0,119.93054132701526,69.0812511084565
"EPU Final","07-2013",115.90270139553006,115.38607023954971,70.25794209125043,49.225800462186896,122.63727604758395,89.98598972158709,155.68342467247098,112.78457668319835,95.58162280940394,92.03013842318595,106.14589363015969,147.16319130156205,105.43198030280918,120.14113725144419
