Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_pais,May-14,53.47020911,21.59697104,0,77.10084175,33.31897041,64.30994695,40.60535121,0,109.119269,53.47020911,41.31826624,46.05973102,50.38067333,32.4147067
el_pais,Jun-14,78.66743315,76.22048495,55.04002771,62.7936725,57.66433277,52.37631205,11.02348157,43.62018078,66.65296533,78.66743315,88.33405383,59.39508613,73.85726761,68.63919924
el_pais,Jul-14,92.88331229,77.7655831,119.8548475,87.01581623,75.20741253,108.8700668,52.37382551,30.22315373,92.3637996,92.88331229,92.4306741,78.59318901,86.75135341,72.12107998
el_pais,Aug-14,126.8386353,152.5351288,168.4617221,48.04835066,134.9659743,40.07721332,109.6540644,33.37721236,238.0065216,126.8386353,135.1825885,119.5995431,123.0748739,113.1226286
el_pais,Sep-14,914.7430396,0,0,0,2208.77008,0,3589.061876,0,0,914.7430396,1369.528366,0,1068.742017,0
el_pais,Oct-14,177.0470399,0,0,0,0,0,694.6571373,0,0,177.0470399,265.0700064,0,206.8532936,0
el_pais,Nov-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Dec-14,130.6775771,0,0,0,315.5385828,0,0,0,0,130.6775771,0,290.7977462,0,0
el_pais,Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Mar-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Apr-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,May-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jun-15,1097.691648,0,0,0,2650.524096,0,0,0,0,1097.691648,1643.43404,0,1282.49042,0
el_pais,Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Sep-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Oct-15,588.0490969,1636.227663,0,4380.979972,473.3078743,0,0,0,0,588.0490969,293.4703642,0,229.0161465,1473.479953
el_pais,Nov-15,711.4668086,0,0,0,981.6755911,0,0,0,0,711.4668086,608.6792739,0,474.9964519,0
el_pais,Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el_pais,Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
