"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","11-2010",1.6693966311779216,1.577742238979677,1.229649002729512,0.5247423119429948,1.6173102828877175,1.6613839133362571,0.0,2.3506884399190326,0.0,1.7361369511270979,2.050372775878208,1.5731935023464574,1.8561122842307836,1.1583491376976631
"Promedio","12-2010",1.7926082493979996,1.8152027206784993,0.8802697154127331,1.6904144520768545,2.431348656821651,1.1150025901732115,0.0,0.6310458836540963,0.9049768734786083,1.1185646463701648,1.651277061904809,1.6893047449219558,1.8397889100290432,0.31096058616919897
"Promedio","01-2011",0.8756071868525102,0.8275339830275119,0.4299715174483025,1.100920251069846,0.33931505086786606,0.6535533561062397,0.0,0.0,0.0,0.3642451322534326,1.2546696745889978,0.41257407354184894,1.0484282466788974,0.0
"Promedio","02-2011",1.6605595941505118,1.56939037919682,2.6344549375128907,0.5621156816097722,0.6929995552854782,2.2246394315967923,0.0,1.8885824593093479,1.8055987090675218,0.5579366005595168,2.0133713422422925,1.2639300058553466,1.9883089243011183,0.0
"Promedio","03-2011",3.091768652996901,2.9220221880671926,2.3616899741810986,0.0,1.242496182815551,3.3903197825965616,0.0,2.2573910557634886,0.0,2.0006768869071196,2.789409209979262,2.2661316239580764,2.7422220380286215,0.8342812275177948
"Promedio","04-2011",1.768823419290559,1.7761921166022767,1.1400244398483523,0.972991575497798,1.7993166295916998,1.540291791372973,1.401232145922848,2.1793554632485495,0.0,0.9657578142129747,1.9009286960037033,0.729264626452148,1.9855697680602908,0.26848033949552247
"Promedio","05-2011",1.8951115706009067,1.903006368568526,0.4071394734606416,0.5212299805377539,0.963890947713001,2.0628294238545895,0.0,2.3349542468807525,0.0,2.241871088429985,1.697207273205746,1.1719975690171398,1.8436885072279001,0.5752978983746091
"Promedio","06-2011",3.746267408944725,3.8529919435107676,4.1662080366451955,1.939520774404494,1.793341314923068,3.837941667794218,1.3965788220675626,4.887265691712111,0.7787534490332731,2.085526404803485,3.157693233087652,1.8171070652880938,3.9579518581259925,1.8731212394774788
"Promedio","07-2011",4.152529619422396,4.440931942323611,2.6293935447414922,2.4044388357042124,4.150008864216782,3.9966576993009815,0.0,4.847024722657256,0.0,4.614021603254783,3.9146166110066654,3.9647196478443143,4.448744406362942,2.1230837221202123
"Promedio","08-2011",5.742043024871977,6.143535085659639,3.351671853154155,4.76765871993921,4.408325742499664,5.849258077738865,0.0,2.6697104424794733,0.0,5.520915504584171,4.502032795035437,2.5013776687308673,4.799783985991077,2.104885861644896
"Promedio","09-2011",4.3151015047662735,4.705604718590908,3.042599616591239,3.4083095892854294,1.500680570949587,4.817424696600808,0.0,3.2717585247560024,0.7819996076369967,4.8328147393192,3.0123129839861376,1.8246815007415664,3.8419685252263442,1.8809291646107735
"Promedio","10-2011",4.155732039315252,4.128985008393622,2.197670558069766,1.875674646945173,1.7343071969689567,4.26834271351815,0.0,2.100615201629774,0.7531180484629286,3.7234596739066275,3.0537466874781822,2.4602068600524385,3.7000732605451625,3.1053615180830967
"Promedio","11-2011",4.73989400638017,4.778305066624164,4.706823127114632,0.4635223755496454,1.7143488998609806,4.035778422812657,0.0,3.114662182892719,2.2333536413347086,3.5272515723732205,5.131627419628516,4.168962781218112,4.918697553211576,1.7906147086909707
"Promedio","12-2011",4.877634515967286,5.038661432433814,3.1193147351292234,0.9983558857992363,2.1539255408509757,4.34622291687517,1.4377599924618625,3.3542515815767735,0.8017166917611773,3.6334230243844545,4.388586345293165,1.8706884274696658,4.4821267644649865,2.7547918595245706
"Promedio","01-2012",2.6834109286330867,2.7474247750387466,1.53732023593142,0.0,0.6065935450224194,1.9472623162839657,0.0,0.5510354325252492,0.0,1.7906928974430547,2.2429730829636507,1.1063380590427172,2.6775360927339276,0.27153382271640664
"Promedio","02-2012",2.6123164228573637,2.7909227282593,1.561659495122461,1.4994562084532816,0.9242959408749829,2.3737102638552683,1.4396056407191948,2.2390382829524036,0.0,1.6536760176332563,3.092228861182176,1.4984718597446358,2.855923927410296,1.930829724390777
"Promedio","03-2012",2.4445193954623745,2.50283438831235,1.0503448503744794,0.8964515628435199,0.8288870352359307,2.4834693148125053,0.0,1.5059379702397642,1.4397675047744858,1.4829780710701919,1.897342267471335,0.6718973016544924,2.073292433433535,1.2368021779139475
