"newspaper","date","epu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"el_observador","07-2012",0.2273972602739726,0.1917808219178082,0.00821917808219178,0.04657534246575343,0.1232876712328767,0.00821917808219178,0.057534246575342465,0.0136986301369863,0.2273972602739726,0.16164383561643836,0.0821917808219178,0.1917808219178082,0.049315068493150684
"el_observador","08-2012",0.2066115702479339,0.18181818181818182,0.01652892561983471,0.03305785123966942,0.11294765840220386,0.0027548209366391185,0.03305785123966942,0.011019283746556474,0.2066115702479339,0.11294765840220386,0.07988980716253444,0.17355371900826447,0.04132231404958678
"el_observador","09-2012",0.23893805309734514,0.2153392330383481,0.017699115044247787,0.038348082595870206,0.12389380530973451,0.014749262536873156,0.02359882005899705,0.0029498525073746312,0.23893805309734514,0.13864306784660768,0.08259587020648967,0.18584070796460178,0.05309734513274336
"el_observador","10-2012",0.203125,0.175,0.01875,0.015625,0.096875,0.009375,0.01875,0.00625,0.203125,0.103125,0.0625,0.15625,0.01875
"el_observador","11-2012",0.22531645569620254,0.20253164556962025,0.035443037974683546,0.05063291139240506,0.11645569620253164,0.005063291139240506,0.03291139240506329,0.015189873417721518,0.22531645569620254,0.15949367088607594,0.09620253164556962,0.20253164556962025,0.053164556962025315
"el_observador","12-2012",0.2183288409703504,0.18328840970350405,0.016172506738544475,0.029649595687331536,0.09433962264150944,0.008086253369272238,0.026954177897574125,0.01078167115902965,0.2183288409703504,0.1509433962264151,0.07816711590296496,0.16711590296495957,0.05390835579514825
"el_observador","01-2013",0.23770491803278687,0.20765027322404372,0.03551912568306011,0.060109289617486336,0.10655737704918032,0.00546448087431694,0.02185792349726776,0.01092896174863388,0.23770491803278687,0.15846994535519127,0.07650273224043716,0.1994535519125683,0.0546448087431694
"el_observador","02-2013",0.19572953736654805,0.17437722419928825,0.021352313167259787,0.03202846975088968,0.099644128113879,0.017793594306049824,0.03914590747330961,0.014234875444839857,0.19572953736654805,0.13523131672597866,0.06405693950177936,0.1494661921708185,0.028469750889679714
"el_observador","03-2013",0.21782178217821782,0.19306930693069307,0.024752475247524754,0.04950495049504951,0.09900990099009901,0.0,0.019801980198019802,0.017326732673267328,0.21782178217821782,0.14603960396039603,0.06930693069306931,0.18316831683168316,0.03217821782178218
"el_observador","04-2013",0.17630057803468208,0.15606936416184972,0.011560693641618497,0.017341040462427744,0.06936416184971098,0.008670520231213872,0.023121387283236993,0.011560693641618497,0.17630057803468208,0.10115606936416185,0.05491329479768786,0.1329479768786127,0.028901734104046242
"el_observador","05-2013",0.20588235294117646,0.18235294117647058,0.05,0.052941176470588235,0.07647058823529412,0.014705882352941176,0.023529411764705882,0.023529411764705882,0.20588235294117646,0.1323529411764706,0.06764705882352941,0.1676470588235294,0.01764705882352941
"el_observador","06-2013",0.22994652406417113,0.20855614973262032,0.016042780748663103,0.045454545454545456,0.13368983957219252,0.0,0.029411764705882353,0.013368983957219251,0.22994652406417113,0.1497326203208556,0.07219251336898395,0.18983957219251338,0.029411764705882353
"el_observador","07-2013",0.21296296296296297,0.1882716049382716,0.015432098765432098,0.046296296296296294,0.10185185185185185,0.006172839506172839,0.012345679012345678,0.015432098765432098,0.21296296296296297,0.14814814814814814,0.07407407407407407,0.1728395061728395,0.015432098765432098
"el_observador","08-2013",0.21753246753246752,0.19805194805194806,0.01948051948051948,0.032467532467532464,0.09090909090909091,0.006493506493506494,0.01948051948051948,0.016233766233766232,0.21753246753246752,0.1590909090909091,0.06818181818181818,0.18181818181818182,0.01948051948051948
"el_observador","09-2013",0.22065727699530516,0.19248826291079812,0.014084507042253521,0.04225352112676056,0.1267605633802817,0.0,0.014084507042253521,0.009389671361502348,0.22065727699530516,0.13615023474178403,0.07981220657276995,0.19248826291079812,0.04225352112676056
"el_observador","10-2013",0.2191780821917808,0.19863013698630136,0.02054794520547945,0.04452054794520548,0.10273972602739725,0.0136986301369863,0.023972602739726026,0.017123287671232876,0.2191780821917808,0.16095890410958905,0.0684931506849315,0.18835616438356165,0.04452054794520548
"el_observador","11-2013",0.21108179419525067,0.18469656992084432,0.0079155672823219,0.026385224274406333,0.08179419525065963,0.0079155672823219,0.005277044854881266,0.026385224274406333,0.21108179419525067,0.12928759894459102,0.07387862796833773,0.17150395778364116,0.029023746701846966
"el_observador","12-2013",0.18282548476454294,0.16897506925207756,0.0110803324099723,0.0332409972299169,0.07479224376731301,0.0,0.030470914127423823,0.002770083102493075,0.18282548476454294,0.13019390581717452,0.05263157894736842,0.14958448753462603,0.024930747922437674
