"newspaper","date","epu_news_std","epu_cat2_news_std","epu_cat3_news_std","epu_cat4_news_std","epu_cat5_news_std","epu_cat6_news_std","epu_cat7_news_std","epu_cat8_news_std","epu_cat9_news_std","epu_cat10_news_std","epu_cat11_news_std","epu_cat12_news_std","epu_cat13_news_std","epu_cat14_news_std"
"el_pais","01-2007",0.2140144798926142,0.017606065848491115,0.13469477680623762,0.0,0.08526620873887436,0.2693648919960234,0.031573417846056384,0.028352026939588187,0.10222096913232755,0.2140144798926142,0.10524966776365799,0.12317541350815737,0.12760896761379484,0.03606191963253928
"el_pais","02-2007",0.17965513204664704,0.07553950138498833,0.14447827763829313,0.0754629578272897,0.09145948544880216,0.144465051186781,0.06773348065477659,0.0,0.0,0.17965513204664704,0.13798208718143076,0.11744196447048696,0.1684649766777846,0.07736252526458093
"el_pais","03-2007",0.37219259303537644,0.12427594069574338,0.9507700492800883,0.0,0.14330204892871617,0.1584471683002465,0.07428909705637446,0.0,0.4810314508295554,0.37219259303537644,0.30267349522188064,0.28981943905098945,0.3002511488159659,0.2969753262820819
"el_pais","04-2007",0.21756846431112078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21756846431112078,0.27343798716067624,0.0,0.22951890702758931,0.42159890070402695
"el_pais","05-2007",0.6393848747102325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393848747102325,0.8035728602272935,0.9404345063083126,0.6745045431014869,0.0
"el_pais","06-2007",0.1832155488935754,0.34666446615128416,0.0,0.0,0.0,0.0,0.0,0.0,2.0127368600499818,0.1832155488935754,0.23026356813530632,0.2694812328017972,0.19327907960218046,0.0
"el_pais","07-2007",0.4371608213135078,0.2757191800552074,0.0,0.0,0.0,0.0,0.24722720438993456,0.0,0.0,0.4371608213135078,0.0,0.0,0.3074485824369569,0.0
"el_pais","08-2007",0.46673905193000215,0.3311710821892156,0.8445387588577321,0.0,0.4582463285295929,0.4222307222302658,0.0,0.3555354737638489,0.0,0.46673905193000215,0.43994491788980317,0.34324983842910484,0.307734847411293,0.11305445382007427
"el_pais","09-2007",0.3064044876361995,0.21740693292861707,0.0,0.0,0.2506909926858103,0.2771856941780596,0.12996051086512453,0.0,1.262266514921321,0.3064044876361995,0.2888146954851153,0.2816704817182599,0.28283014460123473,0.2968715975617598
"el_pais","10-2007",0.41359549651222965,0.1956423224814178,0.0,0.0,0.27071317758018854,0.24943663128454646,0.17542524403906248,0.0,1.1359010002262273,0.41359549651222965,0.3465352708570947,0.40555591471161556,0.327234877346266,0.13357588933196893
"el_pais","11-2007",0.7186968472741188,0.35255511128554556,0.7706326482695024,0.4025118515205818,0.24391786306184365,0.0,0.04516044940003053,0.0811055859860607,0.2924197137370832,0.7186968472741188,0.6690751087703888,0.39151479022181246,0.7020119501268662,0.257902471118861
"el_pais","12-2007",0.6094225419430864,0.26206730199765516,0.0,0.0,0.2901011239851357,1.403329164335605,0.18798885568111734,0.0,0.6086260001212146,0.6094225419430864,0.6614733270306015,0.6111577030385587,0.5552287618280144,0.4831053716290176
"el_pais","01-2008",0.4420958446961627,0.2230653761500267,0.0,0.0,0.23149414714994487,0.0,0.20001448332581723,0.08980364506640963,0.9713396135518728,0.4420958446961627,0.3333731245157445,0.3468018122980796,0.404195102498257,0.2855608734777981
"el_pais","02-2008",0.6237618958711589,0.32188030974770815,0.4104229081507712,0.0,0.2598111536866877,0.0,0.09620606143680711,0.0,0.6229466118887727,0.6237618958711589,0.46323611942514564,0.29191767933371154,0.5383828117787435,0.16482418561460602
"el_pais","03-2008",0.5706218873172847,0.2056535081070931,0.7866735706966212,0.0,0.3557072541491636,0.0,0.09220095220092962,0.0,0.8955195222945713,0.5706218873172847,0.5122515631110675,0.39966427414663763,0.5446346310732735,0.31592493513293957
"el_pais","04-2008",0.5357941659362975,0.42685597632309336,0.40820640279622156,0.0,0.40606976637028286,0.0,0.23921624187144883,0.0,0.0,0.5357941659362975,0.6024988231947214,0.45625040405056755,0.5057266286260473,0.21857872799776734
"el_pais","05-2008",0.4659734038789359,0.25931593924702356,0.0,0.0,0.25117351253174974,0.19837086424991493,0.04650380485025016,0.0,0.30111811292086343,0.4659734038789359,0.378937682994323,0.3628448095205301,0.4626522850319911,0.0
"el_pais","06-2008",0.6156522483563593,0.47458214034247853,0.0,0.34480090919921746,0.4178913025091557,0.0,0.19342739790333308,0.0,0.0,0.6156522483563593,0.6591168948152546,0.5366089177188625,0.6254139650009422,0.486035413912066
"el_pais","07-2008",0.2302054010065883,0.08296658322165093,0.0,0.165765027725586,0.18655339511692842,0.0,0.05579480295014268,0.03340142571924193,0.3612785196660744,0.2302054010065883,0.20665712115712412,0.1612361469877793,0.21972138895293364,0.06372663579571015
"el_pais","08-2008",0.08812899820197298,0.08337499818828353,0.0,0.0,0.0,0.0,0.07475928121495912,0.0,0.0,0.08812899820197298,0.11075969100179292,0.06481194206625503,0.09296968385927669,0.08538711912992951
"el_pais","09-2008",0.3154012636993429,0.0,0.0,0.0,0.13762767249462607,0.0,0.1783686206168991,0.0,0.0,0.3154012636993429,0.13213110788972277,0.15463520405740713,0.22181693028169705,0.20372564329322107
"el_pais","10-2008",1.1497195912220697,0.5438497588244917,0.8915805639055087,0.0,0.3762664807651245,1.040082100172719,0.5573142746404816,0.25022614601728294,1.3532555821830152,1.1497195912220697,1.1095203253597035,0.6643436420710099,0.9096529159258586,0.7956781350115318
"el_pais","11-2008",0.5477248052587657,0.2072714115799636,0.0,0.0,0.14340226015174323,0.0,0.0,0.0,0.0,0.5477248052587657,0.27535014091704463,0.1611233944374382,0.23112393434946057,0.21227357238244715
"el_pais","12-2008",0.8622896934165521,0.27192487941224586,0.0,0.0,0.0,0.0,0.9752999806208428,0.0,7.8939908960675895,0.8622896934165521,0.18061958784925405,1.056910339658425,0.9096529159258586,1.1139493890161447
"el_pais","01-2009",0.2131282915700775,0.0,0.0,0.0,0.0,0.0,0.361590809141741,0.0,0.0,0.2131282915700775,0.26785762007576447,0.0,0.22483484770049567,0.0
"el_pais","02-2009",0.26327612488068397,0.0,0.0,0.0,0.34464744876805514,0.0,0.446670999528033,0.0,0.0,0.26327612488068397,0.3308829424465326,0.38723773789165816,0.27773716480649463,0.5101700983309233
"el_pais","03-2009",0.5448671106226329,0.515474988798866,0.0,0.0,0.0,0.0,0.9244147642406249,0.0,0.0,0.5448671106226329,0.6847838287154328,0.0,0.5747951758603976,0.5279151452293903
"el_pais","04-2009",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2009",0.4095406387032862,0.38744852099261173,0.0,0.0,0.2680591268195985,1.481947044690541,0.0,0.0,0.0,0.4095406387032862,0.2573533996806365,0.3011849072490675,0.4320355896989917,0.0
"el_pais","06-2009",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2009",0.027055145821072015,0.017063794965995853,0.0,0.0,0.011805712839205115,0.13053419564631707,0.0,0.0,0.0,0.027055145821072015,0.02266843416876073,0.026529240534891956,0.019027474157727615,0.017475602101721326
"el_pais","08-2009",0.8951388245943256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375242922897433,0.8951388245943256,0.8437515032386582,0.32915207720790945,0.9443063603420817,0.4336445835812849
"el_pais","09-2009",0.2874298978055174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874298978055174,0.0,0.42276413586336997,0.3032176386419529,0.5569746945080724
"el_pais","10-2009",0.36714678352501634,0.46312206024898117,0.0,0.9253055649213374,0.16020721251327566,0.0,0.2076322224368591,0.37289560431872437,0.0,0.36714678352501634,0.3076177355557608,0.18000504222307548,0.258208770406038,0.0
"el_pais","11-2009",0.21062089990454722,0.09962961968381444,0.0,0.0,0.1378589795072221,0.3810720972061391,0.0893341999056066,0.0,1.1569008506505778,0.21062089990454722,0.1985297654679196,0.07744754757833164,0.16664229888389678,0.0
"el_pais","12-2009",0.41773145147735197,0.0,0.0,0.0,0.0,0.5038619951947839,0.1181196643196354,0.0,2.2945200204569796,0.41773145147735197,0.08750015589141641,0.10240286846468294,0.36723025124414294,0.13491164822528862
"el_pais","01-2010",0.15625864768479497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625864768479497,0.09819219489061691,0.2298318743596375,0.08242075464332385,0.30279422294952557
"el_pais","02-2010",0.5703745436296743,0.46251982089885246,1.769248297164898,0.308034102236492,0.47999664191233693,0.5896954430108003,0.0,0.49654759274690996,1.342697021073655,0.5703745436296743,0.6144354249852387,0.2996182757419202,0.5587248295912187,0.31578799324514895
"el_pais","03-2010",0.4689430050440694,0.3380163860976171,0.6464965267378505,0.16883693843183348,0.11692956921852764,0.8080466779674012,0.1136575529804047,0.0,0.4906315082944361,0.4689430050440694,0.5051683982326963,0.2956034335580655,0.49470076610935865,0.21635866607761897
"el_pais","04-2010",0.7363855715145627,0.31666465658049997,0.0,0.7592250789098153,0.39435621541729393,0.9689653753745845,0.28394150076835434,0.407954165408519,0.0,0.7363855715145627,0.7151455048817688,0.6400179279042684,0.7062120216233517,0.3891682160344864
"el_pais","05-2010",0.54857729522804,0.2883250180538404,0.4411647018546713,0.0,0.4388555549001792,0.0,0.0,0.650028135154819,1.3392140197219724,0.54857729522804,0.4979337665027101,0.4482615837461802,0.48225762566108266,0.5315098981638317
"el_pais","06-2010",0.40269741466325704,0.15238977817961333,0.2914635690916466,0.4567060885987064,0.2635799897390653,0.14571844334039377,0.2732845704053261,0.0,0.2211940893756728,0.40269741466325704,0.3795797251073655,0.3257674800129695,0.3398531888120603,0.31213491877316135
"el_pais","07-2010",0.5728888477403684,0.06774814138499383,0.0,0.0,0.09374410606491101,0.1295645130500873,0.09112088390371872,0.10909859966353536,1.770058301495384,0.5728888477403684,0.3375006012954633,0.2369894955896948,0.49103930737788254,0.24284096680551953
"el_pais","08-2010",0.2946959093314652,0.2787989357407153,0.0,0.27851643106391816,0.09644455356472326,0.0,0.15624294222173996,0.0,0.40467725228518153,0.2946959093314652,0.231481893892636,0.1354535297151891,0.23316206428199548,0.214145473373474
"el_pais","09-2010",0.6518001149958682,0.20554654546418027,0.0,0.16427061346731095,0.08532533925811074,0.31447697342254194,0.07372239798035496,0.0,1.4320860044461035,0.6518001149958682,0.4915057300419368,0.4473911729039545,0.48132120308698345,0.25260849529006885
"el_pais","10-2010",0.60039799210595,0.2581865144245191,0.0,0.0,0.1429026007087058,0.0,0.13890378643859563,0.0,0.0,0.60039799210595,0.27439073276053927,0.4014049722047676,0.3166881086513079,0.26441742901297854
"el_pais","11-2010",0.5515820221972076,0.15654830205599363,0.3992229872417272,0.2085195639259352,0.32492730425227734,0.19959321992751122,0.28074215991462637,0.0,0.3029735942504814,0.5515820221972076,0.48525614622880575,0.3245161324585023,0.5236910273023869,0.48097902756374905
