"Newspaper","Date","EPU Uruguay","Política impositiva","Política de gasto gubernamental","Política fiscal","Política monetaria","Política de salud","Política de seguridad nacional","Política de regulación financiera","Política de regulación","Política de deuda soberana y crisis monetaria","Política de programas de derechos","Política comercial","Otras políticas","Autoridades"
"final","11-2008",131.47418725951036,46.23629598996252,0.0,114.07115178641754,82.81162924056979,0.0,134.07920186723953,245.40485313420552,0.0,131.47418725951036,121.82221897936068,175.02671307372182,127.64319612481145,196.9432876937921
"final","12-2008",122.26707344993531,98.28200332498595,214.4614163952899,0.0,110.01763666006116,0.0,178.12808478684457,391.2329060205157,85.62564658306977,122.26707344993531,122.66096565811365,127.89041860105972,124.80916190150747,69.77195599807902
"final","01-2009",89.94433418936097,126.52499916172178,0.0,0.0,90.64516173629939,0.0,146.7623696114379,268.61882572798174,88.1852994088536,89.94433418936097,105.27311241815308,59.869779387548434,95.0079357101975,107.78652907565647
"final","02-2009",75.67409615518329,79.83825528499344,0.0,0.0,47.664833109397726,0.0,115.76024114700623,141.25046779236246,0.0,75.67409615518329,103.33267778787878,37.778294900360024,88.16285871876511,113.35689233538034
"final","03-2009",118.95616623852506,119.52574388894568,104.32697528707041,0.0,160.55765350099838,0.0,34.66090005716937,0.0,249.92089109062331,118.95616623852506,152.4892232644226,101.80410146069939,126.70895656168514,101.82387002040738
"final","04-2009",143.67559384491872,202.10894387762852,0.0,0.0,67.87269571546702,0.0,109.89177430226837,536.3590943808106,0.0,143.67559384491872,154.14807008865785,47.81749836938456,139.48906919117783,179.35043881354122
"final","05-2009",95.57297092541988,48.88829872672858,0.0,0.0,76.6163169857744,0.0,35.44241560434447,129.74034264788992,170.37064964906682,95.57297092541988,101.69182773937099,46.26645609632698,97.17444206248699,86.76645042284846
"final","06-2009",75.25088854367455,24.907218698341364,0.0,0.0,78.06773451835456,0.0,36.113835811278854,264.3962807044463,0.0,75.25088854367455,96.71039009409694,82.50012163246699,82.51276015516831,35.36406072857089
"final","07-2009",113.75987383169138,24.619446052025864,107.44431518608647,121.47895965143192,88.18943623906098,362.13902774801807,107.08975296547747,0.0,257.38864680050256,113.75987383169138,116.07723742170538,104.84605668362865,135.93237579347448,69.91094395823457
"final","08-2009",102.67913565202538,50.23968259397148,109.62814273051912,0.0,123.72511862604033,0.0,145.688498614281,266.65332212509406,175.08008224099223,102.67913565202538,62.70169281100728,83.20439096347586,83.21713737600511,106.99784715559069
"final","09-2009",86.79565526585615,28.728409851503912,0.0,0.0,64.31760953046347,0.0,0.0,0.0,0.0,86.79565526585615,55.773704747432475,67.96931718474815,76.13729723662392,61.184264063866365
"final","10-2009",78.94184121642985,26.12888354781603,0.0,0.0,105.2959495053059,0.0,37.88516982992931,0.0,91.05644869193253,78.94184121642985,50.72695091404958,74.18283362252512,63.47725827751088,55.647928964641245
"final","11-2009",109.20478759359378,80.14890997481831,349.78629198064465,0.0,107.663173618698,0.0,154.94756013451416,141.80008050750786,0.0,109.20478759359378,96.32512543094647,101.1341124180844,100.30669217652496,94.83164144788627
"final","12-2009",105.27602200412265,26.92584295886053,117.50990462617736,0.0,108.50759066668778,0.0,39.040708778990336,0.0,0.0,105.27602200412265,97.08061661079704,101.92732114293212,101.09341133085066,76.46033522229574
"final","01-2010",96.64745756641896,57.24391810151452,0.0,0.0,102.52685732285458,210.5069383157771,82.99993204982196,303.8291674051558,99.74455820121372,96.64745756641896,95.25778250120605,54.173969898802504,94.81897079433654,142.2342850099793
"final","02-2010",58.64283264550035,89.99244115133726,0.0,148.01562559470585,26.863529728160565,0.0,130.48314560356724,159.215333113527,0.0,58.64283264550035,74.87677879372714,28.38873810959093,59.62548289659396,42.59137605222542
