Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_observador,Dec-12,91.9615245,100.2997353,221.4503145,0,97.88260856,182.013819,112.686975,0,0,91.9615245,110.3244466,82.51417232,92.73635871,147.7156048
el_observador,Jan-13,102.8253174,196.2599719,108.3298783,380.8624356,138.3274361,178.0763772,110.2492568,122.0815237,168.1209246,102.8253174,107.9378362,46.13095535,96.06729731,54.19504665
el_observador,Feb-13,86.89363537,149.2664314,0,0,107.9031515,0,37.26692593,371.3986752,255.7302972,86.89363537,88.93367346,81.8652612,81.18269813,0
el_observador,Mar-13,75.1746219,203.8980579,0,117.2399758,157.2221721,0,67.87553188,112.7401934,77.62839528,75.1746219,87.21889795,74.55200568,83.78780695,66.73092815
el_observador,Apr-13,75.1746219,45.31067953,0,117.2399758,98.26385757,0,101.8132978,338.2205802,77.62839528,75.1746219,74.75905538,53.25143263,69.00172337,83.41366019
el_observador,May-13,95.34963528,166.1660011,314.4646942,0,72.07180485,344.6185815,71.11918881,0,0,95.34963528,91.38694165,111.5924572,92.95611312,0
el_observador,Jun-13,116.1236793,94.98951623,0,122.8912113,195.7007613,172.3773703,35.57364403,118.1745291,162.7405236,116.1236793,137.134573,167.4548211,129.1567224,34.9737559
el_observador,Jul-13,102.1772857,67.50799295,0,116.4498898,136.6423137,163.3422404,33.70905767,111.9804317,77.10525371,102.1772857,105.1949381,95.2066235,97.90959624,33.14061258
el_observador,Aug-13,94.21167826,179.819346,99.25512413,116.319243,126.7397974,163.1589844,67.34247796,111.8547992,77.01874819,94.21167826,98.89592318,52.83322766,107.579725,82.75857909
el_observador,Sep-13,75.14629688,67.94041039,100.0030904,0,98.22683275,0,0,112.6977141,0,75.14629688,49.82059129,53.23136803,68.97572423,66.70578462
el_observador,Oct-13,67.21505541,42.76386794,283.2531504,0,64.9184667,155.2070879,32.0302003,0,0,67.21505541,64.6772653,50.25828913,69.77495506,31.49006624
