"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"4-2010",72.9670861568248,56.30252100840337,47.97136038186158,0.0,149.44237918215612,34.24190800681431,84.45378151260505,121.94135490394339,0.0,41.875
"5-2010",82.69603097773478,112.60504201680673,95.94272076372316,0.0,261.5241635687732,34.24190800681431,168.9075630252101,40.647118301314464,88.1578947368421,0.0
"6-2010",77.8315585672798,56.30252100840337,95.94272076372316,67.9054054054054,0.0,68.48381601362863,337.8151260504202,60.970677451971696,0.0,125.625
"7-2010",43.780251694094886,112.60504201680673,95.94272076372316,0.0,0.0,34.24190800681431,168.9075630252101,0.0,176.3157894736842,0.0
"8-2010",24.322362052274936,112.60504201680673,47.97136038186158,0.0,0.0,0.0,0.0,40.647118301314464,0.0,0.0
"9-2010",53.50919651500485,56.30252100840337,0.0,67.9054054054054,37.36059479553903,34.24190800681431,168.9075630252101,20.323559150657232,0.0,167.5
"10-2010",77.8315585672798,56.30252100840337,143.91408114558473,67.9054054054054,74.72118959107806,102.72572402044294,84.45378151260505,20.323559150657232,264.47368421052636,41.875
"11-2010",72.9670861568248,56.30252100840337,95.94272076372316,0.0,112.0817843866171,102.72572402044294,0.0,81.29423660262893,88.1578947368421,41.875
"12-2010",48.64472410454987,0.0,47.97136038186158,67.9054054054054,149.44237918215612,34.24190800681431,84.45378151260505,40.647118301314464,0.0,0.0
"1-2011",38.9157792836399,56.30252100840337,191.88544152744632,0.0,0.0,34.24190800681431,0.0,0.0,176.3157894736842,0.0
"2-2011",77.8315585672798,0.0,95.94272076372316,0.0,74.72118959107806,205.45144804088588,84.45378151260505,81.29423660262893,0.0,41.875
"3-2011",116.74733785091969,56.30252100840337,47.97136038186158,67.9054054054054,0.0,102.72572402044294,84.45378151260505,182.91203235591507,176.3157894736842,251.25
"4-2011",72.9670861568248,0.0,95.94272076372316,0.0,37.36059479553903,68.48381601362863,84.45378151260505,81.29423660262893,88.1578947368421,167.5
"5-2011",72.9670861568248,0.0,47.97136038186158,0.0,74.72118959107806,34.24190800681431,84.45378151260505,162.58847320525786,0.0,83.75
