"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"5-2011",74.27937915742794,39.8019801980198,100.0,63.1083202511774,167.26768377253813,82.04081632653062,45.06726457399103,36.77950594693504,78.36257309941521,55.83333333333334
"6-2011",155.98669623059865,79.6039603960396,100.0,63.1083202511774,139.3897364771151,164.08163265306123,90.13452914798206,294.2360475754803,235.0877192982456,55.83333333333334
"7-2011",200.55432372505544,159.2079207920792,200.0,189.32496075353222,195.14563106796112,492.2448979591837,270.4035874439462,128.72827081427263,39.18128654970761,55.83333333333334
"8-2011",248.8359201773836,238.81188118811883,150.0,252.4332810047096,362.41331484049925,519.591836734694,180.26905829596413,110.33851784080512,39.18128654970761,390.83333333333337
"9-2011",185.69844789356986,39.8019801980198,250.0,126.2166405023548,473.92510402219136,355.51020408163265,225.33632286995518,18.38975297346752,78.36257309941521,111.66666666666669
"10-2011",174.55654101995566,39.8019801980198,350.0,189.32496075353222,250.90152565880717,300.81632653061223,135.2017937219731,55.16925892040256,156.72514619883043,167.50000000000003
"11-2011",200.55432372505544,119.40594059405942,200.0,126.2166405023548,111.51178918169208,437.55102040816325,135.2017937219731,239.06678865507777,78.36257309941521,279.16666666666674
"12-2011",196.84035476718404,159.2079207920792,300.0,189.32496075353222,83.63384188626907,328.16326530612247,90.13452914798206,110.33851784080512,352.63157894736844,279.16666666666674
"1-2012",122.5609756097561,159.2079207920792,0.0,126.2166405023548,139.3897364771151,164.08163265306123,180.26905829596413,36.77950594693504,195.906432748538,167.50000000000003
"2-2012",122.5609756097561,0.0,150.0,157.77080062794352,83.63384188626907,136.73469387755102,135.2017937219731,183.8975297346752,39.18128654970761,167.50000000000003
"3-2012",107.7050997782705,119.40594059405942,200.0,126.2166405023548,27.87794729542302,136.73469387755102,90.13452914798206,73.55901189387008,78.36257309941521,223.33333333333337
"4-2012",144.84478935698448,39.8019801980198,200.0,63.1083202511774,83.63384188626907,355.51020408163265,135.2017937219731,91.9487648673376,117.5438596491228,279.16666666666674
"5-2012",159.70066518847008,238.81188118811883,150.0,157.77080062794352,139.3897364771151,246.12244897959184,225.33632286995518,73.55901189387008,78.36257309941521,223.33333333333337
"6-2012",267.4057649667406,398.019801980198,450.0,220.87912087912093,334.53536754507627,382.85714285714283,180.26905829596413,220.67703568161025,78.36257309941521,111.66666666666669
"7-2012",174.55654101995566,79.6039603960396,100.0,315.54160125588703,195.14563106796112,164.08163265306123,135.2017937219731,183.8975297346752,78.36257309941521,279.16666666666674
"8-2012",181.98447893569846,159.2079207920792,350.0,347.0957613814757,223.02357836338416,273.46938775510205,45.06726457399103,73.55901189387008,39.18128654970761,167.50000000000003
"9-2012",141.13082039911308,199.009900990099,200.0,157.77080062794352,250.90152565880717,82.04081632653062,45.06726457399103,91.9487648673376,195.906432748538,55.83333333333334
"10-2012",174.55654101995566,39.8019801980198,150.0,126.2166405023548,111.51178918169208,191.42857142857142,135.2017937219731,275.84629460201285,195.906432748538,279.16666666666674
"11-2012",144.84478935698448,199.009900990099,200.0,252.4332810047096,27.87794729542302,136.73469387755102,0.0,128.72827081427263,274.2690058479532,111.66666666666669
"12-2012",152.27272727272725,159.2079207920792,250.0,252.4332810047096,27.87794729542302,136.73469387755102,225.33632286995518,183.8975297346752,117.5438596491228,0.0
"1-2013",193.12638580931264,238.81188118811883,350.0,220.87912087912093,83.63384188626907,191.42857142857142,45.06726457399103,257.45654162854527,195.906432748538,111.66666666666669
"2-2013",81.70731707317073,79.6039603960396,50.0,94.66248037676611,27.87794729542302,82.04081632653062,0.0,183.8975297346752,39.18128654970761,55.83333333333334
"3-2013",115.13303769401331,79.6039603960396,150.0,63.1083202511774,83.63384188626907,136.73469387755102,180.26905829596413,128.72827081427263,195.906432748538,0.0
"4-2013",89.13525498891352,39.8019801980198,300.0,157.77080062794352,0.0,82.04081632653062,0.0,55.16925892040256,195.906432748538,55.83333333333334
"5-2013",107.7050997782705,39.8019801980198,250.0,252.4332810047096,83.63384188626907,27.346938775510203,45.06726457399103,110.33851784080512,39.18128654970761,167.50000000000003
"6-2013",100.27716186252772,39.8019801980198,50.0,63.1083202511774,362.41331484049925,54.69387755102041,0.0,91.9487648673376,78.36257309941521,55.83333333333334
"7-2013",122.5609756097561,79.6039603960396,250.0,252.4332810047096,139.3897364771151,27.346938775510203,180.26905829596413,91.9487648673376,78.36257309941521,55.83333333333334
"8-2013",85.42128603104213,159.2079207920792,50.0,252.4332810047096,27.87794729542302,27.346938775510203,180.26905829596413,36.77950594693504,39.18128654970761,55.83333333333334
"9-2013",96.56319290465632,39.8019801980198,150.0,63.1083202511774,250.90152565880717,82.04081632653062,90.13452914798206,18.38975297346752,117.5438596491228,111.66666666666669
