"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_seguridad_nacional","pol_regulacion_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial"
"EPU Final","11-2011",184.3938015556591,191.18931227649244,244.2606028404777,58.33351028879975,111.32424242161731,178.82342765421222,57.684411513280125,152.57540422475137,388.5258045074514,263.27856076874036,245.93311527845162,185.69137038528652,353.5133513490108
"EPU Final","12-2011",181.85558728323304,182.62096182664297,191.3090036233112,78.52587923492275,139.86891996562173,216.65146042721867,124.2433478747572,219.0826317073353,209.20620242708924,118.137815729563,241.30873191424138,178.76581810984462,219.63847273163393
"EPU Final","01-2012",111.25929373340175,125.29794422369156,129.6412635126377,61.92099659973688,78.78042429162471,104.40154622103545,61.23197852294268,107.9724848768249,29.458569844709878,139.73504067759598,121.8270191943804,107.51526078829487,86.5971400492036
"EPU Final","02-2012",98.36993832061918,105.7692952662049,47.8886466066055,110.07735574394817,80.02769673441038,91.59248733508433,248.8056773871903,127.96225600364257,269.3246911861666,70.97368133688764,82.50387778275825,87.9807403155868,73.30680733019875
"EPU Final","03-2012",129.5083984913277,125.39681411147306,150.3089734914542,98.7148044411385,125.59219981563885,172.9221173018476,0.0,81.96683266103295,187.85207739040246,63.64754155192111,153.25993062632594,133.31223060521862,197.21950352725378
"EPU Final","04-2012",124.1850405407827,120.09327595190426,114.57388116260961,135.44267130937533,143.6000670057717,129.17466272810418,59.526911143925446,69.97725337089334,143.19132844254966,90.56264989588121,124.0743644648044,127.74836291862464,210.46438419001774
"EPU Final","05-2012",124.49091502487332,123.82875997517952,91.88486627228001,105.60376862627541,153.55067920223075,101.74436401015522,179.02058745500727,122.76181949117925,287.0880328872794,113.48213826238809,203.53085402354617,151.34719843314892,210.98276937275182
"EPU Final","06-2012",161.67937929271903,161.84203588684855,133.71059393027127,160.99212516980577,214.13623691613364,179.46437183935276,0.0,34.02717099397083,612.7288673235793,176.1481410161226,274.2384399759715,180.7097511298107,300.1988205555427
"EPU Final","07-2012",134.89385693507666,128.20276415261787,105.70057340351063,41.651051925134695,150.14263144887562,174.49977847783538,164.75034040060362,32.27889171358548,396.30512737820885,167.09783985322395,187.3068229699125,144.63991071670495,155.33177973313894
"EPU Final","08-2012",115.04547382420007,109.66549323295015,42.45666430942225,69.7081022039906,97.55652503563579,153.85870027304756,55.14594727369724,113.44756915042211,238.77534267908624,125.84635302299426,182.86377312054822,99.51868863937621,116.98498320000533
"EPU Final","09-2012",111.55907045294674,118.61850542647949,77.01635566628583,72.25739575686953,91.93114789044292,128.47440122856696,228.65075424847177,50.398481930315036,192.5059039242583,86.9657849177121,119.1465190810273,105.9462435687689,67.36846587914843
"EPU Final","10-2012",89.19729150527016,95.11050333535839,83.30165025652181,82.06202787185077,43.50221605608417,109.01108094439883,108.19852401448897,63.59674459684464,104.10814262946225,102.88146215376902,92.25924086366922,87.07522392462263,25.503239111376924
"EPU Final","11-2012",142.59745978719963,142.2168033394384,201.12657829008256,176.11874512113664,168.053369150844,148.4720072256818,0.0,102.3668846236351,167.57502750321385,176.64056792790885,176.00325182866823,150.06861402760958,150.51901725538494
"EPU Final","12-2012",124.47583679220043,122.34784308491874,163.41476216884843,76.65855544836013,97.53062540066598,122.19973904780962,121.28887527197823,124.75919577826978,116.70362087833334,138.3942372000888,114.91242766452474,133.10452081321029,114.35494950733381
"EPU Final","01-2013",131.76531503646498,126.54119947939776,216.97954849725554,180.00054603401063,171.7574025933524,124.1545511999245,0.0,191.8090795968303,199.81327088954643,45.13346756035549,179.88250717509604,141.80068283967336,97.89600498895683
"EPU Final","02-2013",83.00613269750217,84.96996933451372,173.71031734215188,91.26683315052279,77.41089704814448,102.58661867911349,120.33503064028636,35.365159919644356,231.5716715607326,91.53724794939649,85.50654670277291,90.97312019929375,56.72781746048823
"EPU Final","03-2013",106.93355301991842,104.22526235377907,210.92304394956096,110.8182781212027,140.9911249666921,93.42226563465441,0.0,96.61767022147845,105.44235930846779,83.35996647031357,134.97120838500774,101.55344794398016,25.830080472020274
"EPU Final","04-2013",86.65305158510628,90.01272657826375,63.276913184868306,55.40913906060135,52.87167186250954,84.92933239514038,54.79258085694154,96.61767022147845,131.80294913558473,104.19995808789196,109.01520677250626,64.13901975409274,51.66016094404055
"EPU Final","05-2013",115.9073035470843,107.5513749257829,187.8522947308284,217.71393058023602,156.9619057840339,97.88675779176072,229.64410270689717,101.23486536239427,110.48127142391984,196.52309630841992,119.66413823975213,98.00600117276001,81.19336906667037
"EPU Final","06-2013",110.15544367924005,115.87031998204274,132.65401080952637,29.039993269019234,110.84041521235703,155.79046146880205,0.0,16.87914388894918,110.52492265719675,87.3781078805776,168.68427029766573,117.65366810087477,40.61272431386988
"EPU Final","07-2013",97.05663613381084,97.24876906574377,41.90032464232013,68.79466769364254,122.53585650301567,105.44623682343104,108.84666193445595,111.96098550374865,52.36588903881786,82.79819956785545,139.2178473609206,98.21462495447238,76.96803087862574
"EPU Final","08-2013",93.28934132162858,92.43935790468247,125.5599481521732,68.71748594230337,78.68467396292323,80.04923070384893,54.36227263031635,47.92944635332504,52.307138976321056,62.02898028582887,123.61036160592332,106.05885029145351,51.25445287379939
"EPU Final","09-2013",75.56247799441043,71.03590318847432,94.87960663872772,41.54119609865543,61.66037541815275,80.65246529845217,0.0,32.19375522451423,52.701314854062744,104.16069661159659,129.73110828554343,50.757591822791895,77.46104388726803
"EPU Final","10-2013",95.70289986936417,89.42454028801653,109.48714321558232,91.51575253418957,108.11639338705629,96.1867743198751,206.8512515310792,75.9891732175923,174.15244172158972,98.34311234691476,107.78712131734342,98.36760282367949,36.567344446248555
"EPU Final","11-2013",104.9471799779577,110.75794642224392,107.19901065099334,28.16100496700678,80.61410658117114,99.27783397354541,55.695293874891156,49.10472779647171,26.794883069479408,148.2833273295204,94.9810652109882,97.7935743721885,91.89471732679857
"EPU Final","12-2013",105.37440326391801,106.66669851628762,32.877722420574926,43.18461983777185,100.72816294317899,97.08157882050065,0.0,117.13583716432146,191.75186591437088,43.31257168933449,102.4962141230993,94.42270302680953,67.10458626348392
"EPU Final","01-2014",82.3887198440179,77.99674996663568,86.81409240220073,48.869829098329575,82.90103159056608,104.86852605785585,0.0,37.8733272898319,0.0,122.53656418757862,128.1991771132354,62.85491260623819,45.56330019432831
"EPU Final","02-2014",62.93139222756068,53.90268485462008,12.413017648584413,0.0,51.85911914050496,59.97804405793454,0.0,37.9069327266463,0.0,24.52905845671494,103.87237167040192,56.61961604068589,45.60372903212275
"EPU Final","03-2014",85.18110272287659,84.3096226972391,97.449874620427,156.4439730268507,171.89772726867375,104.63661865834709,0.0,99.1976312297145,54.12898205212172,64.1894323855675,101.26657687936242,93.28992292083771,39.77972338947549
"EPU Final","04-2014",100.23969982210829,98.12389121691348,70.2106443661462,122.96147714577613,117.3304437065979,113.08281999714299,60.79661941173815,89.33733413410788,29.249119536320055,69.37076256139959,115.20079009279206,100.82022619299235,71.65119562136114
"EPU Final","05-2014",98.45419522710364,104.06565452874831,47.929664719330646,125.91044619081401,80.0962429414634,72.37179406134071,62.25469679377555,182.9597994986312,179.70358409766487,94.7126299981764,88.4727266954601,81.98326416854776,73.36959688679849
"EPU Final","06-2014",117.36063041818551,116.73640065771569,54.13881923357056,113.77743492861872,135.70873205421614,95.91690043681817,56.25569543864781,33.0658770765715,108.25796410424344,192.5682971567025,122.58585622238608,107.00902923272564,66.29953898245917
"EPU Final","07-2014",84.23123468824156,88.92495184708028,89.64018191400646,14.71770583978528,18.72494265802133,67.67646741418926,58.215745700226634,34.21795208885092,28.007466884798262,154.99378627555,93.76384691433157,79.50378693453851,54.88762794735265
"EPU Final","08-2014",132.41721517269983,132.61350193648966,139.83644371466522,153.06168880443084,77.89451364777888,112.61183782306078,0.0,88.96525027682296,116.50919585396295,115.13639683764156,149.13728273445463,121.07097035457325,85.62332797867947
"EPU Final","09-2014",132.42789039327135,128.06453269631012,85.52514954557418,192.57700339883237,163.34037316010225,147.58789443950266,63.47804236395892,74.62203176057709,61.07829241165176,120.71724402060147,120.2816983021248,117.65122157003466,104.73590053403679
"EPU Final","10-2014",107.99713028212874,104.27597839205202,44.928047820006846,103.27209167948892,103.23524688636529,94.97526888258643,175.06790487370446,102.90111565539233,28.07492766412736,177.56241753973657,116.10491512142077,85.38780580470093,82.52975129538714
"EPU Final","11-2014",118.62803800020339,117.93853673108805,145.40809933257304,206.90837993298828,141.74676168018834,121.97786858180349,0.0,92.50998956892677,60.57569927357406,95.77912128442698,125.25653684168864,107.47128409243324,103.87406332739032
"EPU Final","12-2014",139.23777272754424,125.03217691096525,192.6924365007525,168.73329422380093,139.5386509692448,124.14188366077545,66.7422943128861,58.84450851643303,64.21914124090105,152.30991118852748,132.79033221646424,104.16946397772146,110.12176869740324
"EPU Final","01-2015",131.0782453935856,129.99982182631683,144.69598475740568,207.33490257796242,197.83997947988408,127.11848735927076,68.34260320332201,180.76634633115822,197.27685419278208,233.94286781989626,174.82410451387815,120.00057786150073,144.97997917969633
"EPU Final","02-2015",98.63275949872876,97.92233058532186,102.58090478426861,168.42397562760698,117.85472043718423,98.09882809445098,0.0,176.20990772061108,96.15212393859935,101.35379974598621,119.92338893504697,84.48253331419585,78.5142111506299
"EPU Final","03-2015",103.52966258522714,105.40774835746613,89.3895903511478,102.73593465399637,112.035579433896,71.98642774578511,232.2120080087315,119.42803206090761,0.0,132.48042594593164,93.50172753398,93.43894835681351,13.683547023216809
"EPU Final","04-2015",134.4464036694059,131.60857735581908,134.27938899607415,208.44304069165352,183.59757258015418,132.71319827217062,0.0,74.55691654961673,61.02499547237457,192.97904977813428,132.19441449522355,123.73532534002909,119.5937233721986
"EPU Final","05-2015",79.73688278483628,76.10249128423352,65.1582249182796,85.58479618524417,108.88724223819112,62.96716875015578,0.0,159.18439937747698,32.57319273932988,77.25453809236443,64.14650421794732,69.34826128628646,95.75296249502067
"EPU Final","06-2015",117.52767651060843,117.13872503258574,73.33929693292075,208.71622947368718,153.1984987453449,142.73062574235288,190.51732242918206,93.3182900457195,336.0773669396041,120.76998200400932,138.38438290897582,117.7026200940932,209.5633134320177
"EPU Final","07-2015",105.50277460086599,96.13445875386815,89.88186895794622,118.0591006762767,118.01698026339419,118.91470705413195,66.71166453119133,98.02917205812388,64.18966940003786,25.373335365505035,113.76804965611713,133.4058741722489,62.89784625265699
"EPU Final","08-2015",111.85413723914911,107.78234610512291,79.97791837992168,227.60907540031917,178.20364675399432,134.18146667717212,138.5085440814349,122.11847503457946,66.63615513229277,0.0,177.1562030971981,124.97916305545291,65.29509622893738
"EPU Final","09-2015",144.19274316903054,131.22464322872548,64.43791289707339,220.06054779607092,258.4404338115851,114.1636438179356,200.87247859990686,78.7123227691025,64.42620434024988,76.40050358558564,171.28091676693634,160.02380145426056,173.60645748847713
"EPU Final","10-2015",98.52639634552959,95.64302835146476,12.524145828070397,213.85472214201877,188.36420606701586,115.98708445432118,65.06925560137239,114.7388894796698,31.304675385560095,24.748656115235214,135.62649866743615,114.2530121358156,46.01199876383379
"EPU Final","11-2015",132.26081107796696,123.40025227528152,94.56909341350305,195.19614983166696,158.03634607414529,157.75490213628478,70.19059247390918,144.39777512337648,135.07415704749639,133.4826116886419,159.6012104945625,157.48023685719397,99.26683267832416
"EPU Final","12-2015",106.80728596835044,93.56292161896319,27.77066181628711,182.38268725530443,116.02030227563094,128.59312489873625,72.14129876598805,106.00772501967838,34.707019757489455,54.8769208550228,136.69731469571505,130.18921253270258,85.02134428321314
"EPU Final","01-2016",76.5914460480139,67.86511413326524,15.1074199675536,178.5912545018869,151.47791085446846,54.74777725698614,0.0,138.40533428595154,0.0,0.0,111.54633738331499,84.2228677773438,111.00518924233766
"EPU Final","02-2016",151.94830237193213,142.5435109280358,27.592644753362194,181.21356746520635,161.38721534494815,133.32397564751918,143.3577090862583,147.459463649168,137.93815544643246,136.3128643033419,183.3584173081947,150.33109867125134,101.37160279921567
"EPU Final","03-2016",143.93081562513478,133.386213711807,148.46519998987065,177.27984313528142,169.16129456251542,163.03727846910812,210.3686208588508,123.65011051499386,101.20787961120297,106.68306369789768,112.94178762425754,150.48794126738125,66.11404099591876
"EPU Final","04-2016",112.19645966583066,104.2784408673364,68.27462611007628,179.35632738869617,136.91414880550298,104.46639477896147,141.88844998874174,83.39895204085971,102.39333061689788,53.96632285157197,100.82177493113682,128.02892301288225,100.33265518633937
"EPU Final","05-2016",114.93888743389716,105.01196146197994,189.93537500721692,153.52526989845992,146.49456443993506,111.77631483137966,151.81693682868502,22.30867529134746,109.55819030497325,57.74255640880989,79.10955561959591,129.58286943573285,125.24554163078028
"EPU Final","06-2016",161.35711966963376,160.8981278062525,220.41510018638516,235.22966482780402,322.2976590049777,149.7679224223609,143.14595471537757,189.31069357280822,68.86720316232521,27.222303181405945,142.4014493192807,174.54539985188742,354.27653208706687
"EPU Final","07-2016",105.31481791192014,96.21909387545051,120.48348134889156,175.83785398059254,212.52809916854213,97.02668275592185,0.0,61.32217203291442,100.38465762393481,105.81530672045066,105.4335269327716,132.30207250591533,327.8813564223435
"EPU Final","08-2016",103.41983720625956,118.78079915286925,107.55960319042487,105.95899514255792,146.04285526718655,97.4463080057072,0.0,61.58738084997172,100.81880559059286,132.8411767454,72.799038448595,88.58283887149224,98.78981762460805
"EPU Final","09-2016",106.05119862356703,108.56025696043635,133.16259969285213,38.868441546212416,98.90255275955424,83.40680232205986,153.7437514684991,90.36724100038157,0.0,146.1885186711673,109.24580477731325,131.2274960176776,90.59651440014514
"EPU Final","10-2016",167.08658835149646,162.7196051179067,157.11151210056673,206.36468777881427,175.03484068162572,131.7954602505308,136.04559383571916,259.8851059326603,32.7256176000661,284.5921737837109,116.00401506816999,175.84080932388133,224.46908022736943
"EPU Final","11-2016",127.01410320470205,121.5905110041414,99.72127925629576,130.98308572994242,107.12974448923457,137.66854511872143,0.0,174.0167543092887,106.82481386661088,168.9057976418599,147.25933990196492,119.12990157100866,226.795734572176
"EPU Final","12-2016",149.73331254143747,146.25138631153723,225.39426782955908,217.10592175154792,288.77341079291705,102.85708432742284,78.06912836383776,114.71834904116645,150.23554202221538,267.23763687052593,162.72266274062963,182.7720938857229,184.0150469717234
"EPU Final","01-2017",171.95935112180712,163.65389501928024,255.01639643146467,215.33268446451473,304.4022253716098,146.69109299759597,0.0,278.13224728470306,45.53036771571696,143.98046292040488,143.4609839124301,203.09993635890712,289.99142102848543
"EPU Final","02-2017",155.86376102710466,160.20256142791186,243.15418696329027,276.7968999219409,297.98261876469985,117.48885687130746,589.5440435076833,272.2666541206455,81.0366683793062,96.09820004884497,119.68934926645386,176.6346860401493,158.81159557884075
"EPU Final","03-2017",77.63949539185647,88.66750714272113,133.23305609480605,136.11152400719942,123.69360269068588,47.6862473744566,76.9125486843735,90.41505435540823,37.00245757213823,117.01269367499572,65.58216407425377,93.78352039660935,90.64444906384892
"EPU Final","04-2017",58.22962154389235,62.3443409597258,83.27066005925376,87.50026543319963,69.5776515135108,53.64702829626368,86.5266172699202,101.71693614983425,41.62776476865551,0.0,40.9888525464086,54.86335943201647,81.58000415746403
"EPU Final","05-2017",107.00572940017523,108.53729825112886,144.96861025859724,126.94339026578183,107.67111529551934,90.80153321301967,83.68722913843749,98.37907468723174,80.52348279947181,63.659755626293006,134.78890371046973,118.37132418971005,177.53161526494765
"EPU Final","06-2017",92.92602816331008,91.65371852317548,112.75336353446451,126.94339026578183,188.42445176715879,103.77318081487964,167.37445827687498,49.18953734361587,161.04696559894361,95.4896334394395,55.501313292546364,93.88070539183902,98.62867514719314
"EPU Final","07-2017",103.83113239151889,100.95276415647167,176.57392976420076,168.67521047363783,147.53815260696268,84.02546600619611,500.39489505496016,98.04042038538239,40.123146764969164,95.16092557906279,71.1131899600342,109.82841183795699,157.26265861679812
"EPU Final","08-2017",113.92752041196329,104.0879431675422,115.85483138678785,114.13078099982559,121.00461132784488,116.62397455709493,75.24053675645234,176.89901939101608,108.59416896171003,143.08617433083714,49.89947266519308,124.77285757114116,70.93913404996873
"EPU Final","09-2017",103.90819512806492,108.53729825112886,130.47174923273747,95.20754269933639,121.13000470745924,58.3724142083698,225.9555186737812,177.08233443701712,0.0,114.5875601273274,78.49471451374414,106.53419177073904,213.03793831793718
"EPU Final","10-2017",85.15844543524626,91.17605467885907,106.55744965144986,59.98385987259605,38.15792857759461,79.68247402002166,79.08852938708701,116.21630354442433,38.04931708995716,120.32317249496295,14.986131072462774,96.43680824243292,130.4924984890883
"EPU Final","11-2017",97.23157125827194,94.84877317075458,108.14610295934007,121.7563052963352,77.45364188362109,80.87045126935385,321.07060632460724,141.53875157238116,38.616590177438574,122.11705745209383,45.6286729616564,117.44948882358366,113.5182829800162
"EPU Final","12-2017",136.2805921536039,142.10431489984262,220.30662818826193,333.88956525085257,155.75953966925255,163.76803307884245,528.2788019871566,103.50360553102455,127.07688336403619,66.97576954746877,75.0758874017805,137.42040735522554,269.7921397333456
"EPU Final","01-2018",112.21578888620552,124.3857944330076,283.1876698371383,198.38116859348904,173.52159243855326,98.82347317732781,196.17370717066925,172.95997240052787,47.18936896851636,37.30667865144094,74.34415360644151,129.1706625057753,184.95871387927068
"EPU Final","02-2018",107.69808902063026,102.49638440351252,205.35003141217808,179.81705923886895,114.38821239652418,110.24710402167946,88.90808380028496,130.64560606400727,128.32044919512157,101.44678488336785,84.23397220546354,112.74672030065769,167.65065074561417
"EPU Final","03-2018",104.57855060418052,120.28611269834941,153.8243592053655,89.79868413425496,85.68634419745742,61.938230592509676,266.3983818206462,313.1663764173272,128.1636740586584,202.64568513659918,33.65242383773559,99.61562936201854,146.51509604333796
"EPU Final","04-2018",99.03980045741064,95.7765447010288,127.92461950317757,72.01197547082398,91.61890623856159,44.151048761131435,0.0,251.13652426281737,0.0,144.45067997762374,62.969158190171804,97.25063160134357,156.65918499212557
