"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_seguridad_nacional_rel","pol_regulacion_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel"
"el_observador","06-2010",0.02122448979591837,0.024081632653061225,0.004489795918367347,0.0008163265306122449,0.0032653061224489797,0.007755102040816327,0.0008163265306122449,0.00040816326530612246,0.00040816326530612246,0.002857142857142857,0.011020408163265306,0.013877551020408163,0.002857142857142857
"el_observador","07-2010",0.017587939698492462,0.019262981574539362,0.002512562814070352,0.0016750418760469012,0.0041876046901172526,0.005862646566164154,0.0016750418760469012,0.0004187604690117253,0.0016750418760469012,0.001256281407035176,0.00711892797319933,0.011306532663316583,0.0020938023450586263
"el_observador","08-2010",0.015209125475285171,0.020701309674693705,0.002957329953527672,0.0021123785382340513,0.0025348542458808617,0.005914659907055344,0.0012674271229404308,0.0025348542458808617,0.0021123785382340513,0.0021123785382340513,0.0038022813688212928,0.010984368398817067,0.0021123785382340513
"el_observador","09-2010",0.018884497145366712,0.022837066315327184,0.003952569169960474,0.003513394817742644,0.005270092226613966,0.004830917874396135,0.0,0.0030742204655248135,0.000878348704435661,0.000878348704435661,0.004830917874396135,0.014931927975406236,0.0013175230566534915
"el_observador","10-2010",0.01974496092143151,0.023035787741670095,0.002879473467708762,0.0012340600575894694,0.0024681201151789387,0.006993006993006993,0.0,0.003702180172768408,0.00041135335252982314,0.0012340600575894694,0.0053475935828877,0.011517893870835048,0.0020567667626491155
"el_observador","11-2010",0.025606469002695417,0.02830188679245283,0.0017969451931716084,0.0017969451931716084,0.004941599281221923,0.011680143755615454,0.0004492362982929021,0.0026954177897574125,0.0076370170709793355,0.0031446540880503146,0.009433962264150943,0.018418688230008983,0.006738544474393531
"el_observador","12-2010",0.021225277375783887,0.025566811384466957,0.002894356005788712,0.003376748673420164,0.005788712011577424,0.009165460684997588,0.0,0.001929570670525808,0.00241196333815726,0.001929570670525808,0.008200675349734683,0.01447178002894356,0.00482392667631452
"el_observador","01-2011",0.014608859566446749,0.017436380772855798,0.002827521206409048,0.001885014137606032,0.001413760603204524,0.005655042412818096,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.006126295947219604,0.012252591894439209,0.001885014137606032
"el_observador","02-2011",0.02358036573628489,0.026467757459095284,0.006737247353224254,0.0014436958614051972,0.0028873917228103944,0.011549566891241578,0.00048123195380173246,0.0019249278152069298,0.0028873917228103944,0.0038498556304138597,0.007699711260827719,0.015399422521655439,0.0028873917228103944
"el_observador","03-2011",0.029335634167385678,0.034081104400345126,0.0064710957722174285,0.0008628127696289905,0.005176876617773943,0.017687661777394306,0.0004314063848144953,0.004314063848144953,0.003882657463330457,0.001725625539257981,0.013805004314063849,0.01984469370146678,0.005176876617773943
"el_observador","04-2011",0.019575177009579343,0.025406080799666806,0.004581424406497293,0.0024989587671803417,0.005414410662224073,0.008746355685131196,0.0008329862557267805,0.001665972511453561,0.0024989587671803417,0.0,0.007496876301541024,0.01582673885880883,0.0029154518950437317
"el_observador","05-2011",0.022757697456492636,0.02677376171352075,0.0035698348951361,0.002677376171352075,0.006247211066488175,0.012048192771084338,0.000892458723784025,0.00178491744756805,0.0035698348951361,0.0013386880856760374,0.013386880856760375,0.0142793395805444,0.00535475234270415
"el_observador","06-2011",0.031133250311332503,0.0356994603569946,0.006641760066417601,0.0024906600249066002,0.005396430053964301,0.017019510170195103,0.0008302200083022001,0.0016604400166044002,0.0045662100456621,0.0029057700290577005,0.012038190120381901,0.019095060190950603,0.0024906600249066002
"el_observador","07-2011",0.04199258954302182,0.04816797035817209,0.006587072869493619,0.005763688760806916,0.012350761630300536,0.02099629477151091,0.0004116920543433512,0.0037052284890901604,0.01029230135858378,0.0020584602717167557,0.020172910662824207,0.03293536434746809,0.01029230135858378
"el_observador","08-2011",0.04244897959183674,0.04938775510204082,0.00816326530612245,0.005714285714285714,0.01020408163265306,0.018775510204081632,0.0012244897959183673,0.0024489795918367346,0.0020408163265306124,0.0020408163265306124,0.02040816326530612,0.027755102040816326,0.005714285714285714
"el_observador","09-2011",0.03793247186327636,0.04210087536473531,0.0070862859524802,0.005002084201750729,0.0070862859524802,0.02209253855773239,0.0012505210504376823,0.005002084201750729,0.003751563151313047,0.0020842017507294707,0.021675698207586493,0.0212588578574406,0.006252605252188412
"el_observador","10-2011",0.03613006824568447,0.04175030108390205,0.004817342432757929,0.0028101164191087916,0.004014452027298274,0.014853472501003613,0.0,0.0036130068245684463,0.004415897230028101,0.003211561621838619,0.017663588920112404,0.02007226013649137,0.0076274588518667205
"el_observador","11-2011",0.037698412698412696,0.04563492063492063,0.00873015873015873,0.0015873015873015873,0.004761904761904762,0.015873015873015872,0.0003968253968253968,0.0035714285714285713,0.005555555555555556,0.004761904761904762,0.017857142857142856,0.02619047619047619,0.010317460317460317
"el_observador","12-2011",0.03717948717948718,0.04358974358974359,0.006837606837606838,0.002136752136752137,0.005982905982905983,0.019230769230769232,0.0008547008547008547,0.005128205128205128,0.0029914529914529917,0.002136752136752137,0.01752136752136752,0.025213675213675214,0.00641025641025641
"el_observador","01-2012",0.02274641954507161,0.02990732940185341,0.004633529907329402,0.0016849199663016006,0.003369839932603201,0.009267059814658803,0.00042122999157540015,0.002527379949452401,0.00042122999157540015,0.002527379949452401,0.008845829823083403,0.015164279696714406,0.002527379949452401
"el_observador","02-2012",0.02011125374411639,0.025246041934103552,0.0017115960633290544,0.002995293110825845,0.0034231921266581087,0.008130081300813009,0.0017115960633290544,0.002995293110825845,0.0038510911424903724,0.0012836970474967907,0.00599058622165169,0.012409071459135643,0.002139495079161318
"el_observador","03-2012",0.026477359938603222,0.029930928626247123,0.005372217958557176,0.002686108979278588,0.005372217958557176,0.015349194167306216,0.0,0.001918649270913277,0.002686108979278588,0.0011511895625479663,0.011128165771297006,0.018802762854950115,0.005755947812739831
"el_observador","04-2012",0.025389025389025387,0.028665028665028666,0.004095004095004095,0.0036855036855036856,0.006142506142506142,0.011466011466011465,0.0004095004095004095,0.001638001638001638,0.0020475020475020475,0.001638001638001638,0.009009009009009009,0.018018018018018018,0.006142506142506142
"el_observador","05-2012",0.025451559934318555,0.029556650246305417,0.003284072249589491,0.0028735632183908046,0.006568144499178982,0.0090311986863711,0.0012315270935960591,0.0028735632183908046,0.004105090311986864,0.002052545155993432,0.014778325123152709,0.021346469622331693,0.006157635467980296
"el_observador","06-2012",0.03305455993628036,0.038630027877339705,0.0047789725209080045,0.004380724810832338,0.009159697331740343,0.01592990840302668,0.0,0.0007964954201513341,0.008761449621664676,0.0031859816806053365,0.019912385503783353,0.025487853444842692,0.008761449621664676
"el_observador","07-2012",0.027578390630902908,0.03060068001511145,0.0037778617302606727,0.0011333585190782018,0.006422364941443143,0.015489233094068758,0.0011333585190782018,0.0007555723460521345,0.0056667925953910086,0.003022289384208538,0.01360030222893842,0.02040045334340763,0.004533434076312807
"el_observador","08-2012",0.023520485584218515,0.026176024279210924,0.0015174506828528073,0.0018968133535660092,0.00417298937784522,0.013657056145675266,0.00037936267071320183,0.002655538694992413,0.0034142640364188165,0.002276176024279211,0.013277693474962063,0.014036418816388467,0.0034142640364188165
